7.75,1

7.28,2

7.28,3

32.47,4

38.67,5

19.82,6

13.89,7

7.42,8

7.42,9

8.25,1

7.87,2

9.54,3

7.55,4

275.75,5

301.20,6

209.78,7

287.77,8

318.91,9

325.29,10

334.31,11

426.17,12

417.48,13

417.30,14

416.41,15

415.70,16

414.97,17

390.91,18

351.12,19

345.53,20

346.38,21

346.86,22

347.00,23

347.00,24

346.96,25

347.00,26

347.00,27

347.00,28

348.72,29

361.13,30

361.00,31

361.00,32

360.99,33

360.99,34

360.99,35

360.99,36

360.00,37

359.56,38

246.23,39

132.83,40

307.11,41

342.34,42

267.95,43

7.42,44

7.62,45

7.48,46

7.35,47

7.87,48

78.06,1

215.55,2

113.44,3

92.22,4

244.86,5

343.35,6

330.61,7

323.72,8

307.89,9

295.61,10

299.74,11

293.66,12

308.33,13

321.71,14

319.80,15

318.57,16

318.00,17

318.00,18

318.00,19

318.00,20

318.00,21

318.00,22

317.00,23

317.00,24

318.00,25

317.00,26

318.00,27

317.00,28

317.00,29

318.00,30

317.00,31

318.00,32

318.00,33

317.01,34

317.64,35

317.03,36

317.01,37

303.71,38

289.55,39

221.81,40

51.01,41

72.31,42

8.19,43

69.45,44

7.81,45

132.78,46

90.86,47

328.01,48

311.65,49

199.19,50

132.40,51

79.50,52

42.01,53

14.49,54

12.69,55

11.22,56

79.01,57

8.89,58

8.83,59

10.20,60

10.49,61

74.84,62

8.54,63

9.80,64

8.66,65

9.17,66

9.11,67

8.66,68

8.31,69

8.19,70

14.14,71

9.00,72

8.94,73

10.34,74

11.14,75

10.68,76

11.18,77

8.77,78

11.09,79

8.12,80

8.66,81

11.18,82

10.15,83

9.75,84

7.68,85

9.17,86

9.22,87

10.95,88

8.54,89

7.62,90

8.72,91

7.62,92

7.62,93

7.48,94

7.62,95

7.42,96

7.42,97

7.42,98

7.48,99

8.12,100

7.55,101

9.00,102

7.75,103

7.75,104

7.48,105

7.55,106

7.42,107

7.55,108

7.62,109

7.48,110

7.55,111

7.48,112

7.68,113

7.55,114

7.87,115

7.55,116

7.42,117

7.35,118

7.94,119

7.35,120

7.75,121

7.42,122

7.48,123

7.68,124

8.25,125

7.94,126

7.62,127

7.75,128

7.62,129

7.75,130

7.81,131

7.94,132

7.94,133

7.62,134

8.12,135

7.87,136

7.68,137

8.12,138

7.94,139

7.87,140

7.75,141

7.94,142

7.68,143

7.81,144

8.00,145

7.81,146

7.87,147

7.94,148

7.87,149

7.81,150

7.68,151

7.68,152

7.68,153

7.81,154

7.75,155

7.75,156

7.75,157

7.94,158

7.87,159

7.87,160

8.54,161

12.33,162

10.20,163

7.81,164

8.00,165

7.87,166

7.75,167

8.43,168

8.31,169

7.87,170

8.06,171

7.81,172

7.94,173

8.12,174

8.00,175

8.06,176

7.87,177

7.75,178

8.00,179

8.12,180

8.06,181

7.81,182

7.81,183

7.55,184

7.75,185

7.87,186

8.19,187

7.81,188

7.87,189

7.87,190

8.06,191

7.87,192

7.94,193

7.68,194

7.75,195

7.94,196

7.94,197

8.66,198

8.25,199

8.12,200

8.12,201

8.25,202

7.87,203

7.81,204

7.62,205

7.62,206

7.75,207

7.68,208

7.94,209

7.81,210

7.68,211

7.62,212

7.75,213

7.94,214

7.94,215

7.75,216

7.94,217

7.81,218

7.81,219

7.75,220

7.75,221

7.68,222

7.68,223

7.68,224

7.55,225

7.62,226

7.75,227

7.87,228

9.00,229

7.75,230

7.81,231

7.55,232

7.48,233

7.68,234

7.68,235

8.00,236

7.68,237

8.00,238

7.55,239

7.68,240

7.75,241

7.81,242

7.75,243

7.68,244

7.87,245

7.68,246

7.81,247

7.94,248

7.68,249

7.75,250

7.94,251

9.11,252

7.94,253

8.12,254

9.17,255

8.25,256

8.31,257

8.31,258

8.00,259

7.75,260

7.75,261

14.83,262

9.59,263

10.30,264

8.37,265

12.37,266

10.95,267

11.45,268

9.27,269

8.19,270

8.00,271

9.22,272

9.49,273

7.81,274

7.75,275

7.68,276

7.68,277

7.87,278

8.00,279

7.68,280

8.83,281

7.94,282

7.87,283

8.77,284

7.87,285

9.00,286

8.00,287

7.81,288

7.75,289

8.31,290

7.87,291

7.75,292

8.49,293

8.12,294

8.06,295

8.19,296

7.87,297

7.87,298

8.00,299

7.87,300

7.68,301

7.62,302

7.75,303

7.55,304

9.64,305

7.75,306

8.12,307

7.94,308

8.43,309

7.75,310

8.54,311

8.72,312

7.55,313

7.81,314

7.94,315

7.68,316

7.68,317

8.19,318

7.94,319

8.83,320

8.31,321

8.72,322

8.66,323

8.06,324

8.37,325

8.06,326

8.12,327

8.25,328

8.60,329

7.81,330

8.12,331

8.00,332

7.94,333

8.12,334

8.25,335

9.95,336

8.72,337

7.87,338

8.37,339

8.43,340

7.87,341

8.60,342

8.43,343

8.06,344

9.11,345

18.65,346

12.04,347

9.59,348

10.82,349

10.05,350

8.00,351

8.94,352

9.64,353

9.33,354

9.54,355

8.66,356

8.94,357

10.63,358

9.06,359

9.59,360

13.00,361

9.00,362

8.77,363

7.75,364

8.25,365

9.22,366

11.79,367

9.75,368

8.12,369

9.22,370

9.80,371

13.15,372

11.27,373

9.49,374

12.04,375

10.20,376

8.25,377

7.81,378

7.42,379

7.48,380

7.55,381

7.81,382

7.62,383

7.55,384

7.62,385

9.17,386

7.62,387

7.48,388

7.48,389

8.00,390

10.30,391

7.75,392

10.39,393

8.19,394

8.66,395

8.00,396

7.55,397

7.81,398

7.62,399

7.75,400

8.60,401

10.95,402

7.94,403

8.00,404

7.81,405

8.94,406

8.89,407

8.12,408

8.83,409

8.31,410

9.27,411

9.75,412

11.62,413

8.12,414

8.54,415

7.87,416

7.94,417

8.06,418

8.00,419

8.00,420

8.83,421

8.00,422

7.75,423

7.48,424

8.06,425

8.60,426

7.75,427

7.75,428

9.49,429

8.12,430

8.83,431

11.53,432

9.85,433

9.22,434

10.77,435

9.75,436

8.43,437

8.77,438

10.15,439

8.43,440

8.94,441

9.00,442

7.87,443

9.33,444

9.11,445

7.75,446

8.25,447

9.11,448

12.21,449

8.37,450

8.89,451

8.49,452

8.43,453

8.49,454

8.06,455

10.05,456

10.34,457

12.77,458

9.49,459

7.87,460

9.17,461

8.60,462

8.94,463

8.25,464

8.06,465

8.25,466

11.49,467

10.58,468

9.85,469

9.64,470

8.43,471

9.75,472

9.17,473

9.00,474

8.49,475

8.37,476

9.00,477

8.31,478

8.19,479

9.11,480

9.70,481

8.60,482

8.54,483

10.58,484

9.64,485

9.80,486

10.86,487

8.12,488

8.60,489

10.05,490

8.72,491

9.00,492

8.49,493

7.81,494

9.11,495

7.48,496

7.62,497

7.48,498

7.48,499

9.59,500

7.87,501

7.75,502

8.83,503

13.64,504

9.85,505

10.30,506

10.44,507

12.33,508

9.59,509

9.22,510

13.45,511

11.45,512

9.11,513

8.31,514

7.75,515

7.48,516

7.55,517

8.00,518

9.00,519

8.31,520

8.94,521

8.31,522

7.75,523

8.49,524

8.94,525

8.77,526

7.87,527

7.94,528

7.55,529

8.06,530

8.37,531

7.68,532

7.62,533

7.35,534

8.12,535

8.19,536

8.19,537

7.87,538

8.12,539

9.27,540

8.89,541

8.12,542

11.05,543

10.44,544

9.59,545

8.31,546

10.10,547

9.49,548

8.06,549

8.94,550

8.31,551

7.75,552

8.37,553

13.49,554

13.53,555

9.54,556

9.49,557

9.22,558

9.33,559

10.30,560

8.37,561

13.08,562

7.81,563

8.43,564

9.06,565

8.37,566

8.49,567

10.15,568

8.43,569

9.00,570

8.25,571

12.37,572

9.00,573

8.19,574

8.06,575

8.19,576

7.87,577

9.49,578

12.57,579

12.65,580

9.54,581

8.12,582

8.60,583

9.22,584

10.68,585

10.30,586

8.72,587

7.87,588

8.12,589

8.06,590

8.06,591

9.64,592

8.06,593

8.49,594

8.54,595

12.21,596

12.17,597

13.60,598

7.81,599

7.81,600

8.54,601

10.39,602

8.19,603

10.39,604

9.54,605

9.80,606

7.87,607

10.39,608

8.37,609

7.62,610

10.39,611

8.43,612

10.63,613

9.00,614

9.33,615

8.60,616

10.44,617

7.62,618

7.81,619

8.19,620

7.87,621

7.62,622

7.62,623

9.00,624

8.12,625

8.25,626

7.94,627

7.81,628

7.35,629

7.81,630

8.31,631

7.35,632

7.35,633

7.28,634

7.62,635

7.62,636

8.49,637

7.87,638

7.35,639

7.94,640

7.42,641

7.42,642

7.35,643

8.00,644

7.48,645

8.77,646

10.05,647

7.68,648

7.42,649

7.42,650

7.35,651

7.42,652

8.12,653

7.81,654

8.37,655

7.68,656

7.81,657

7.42,658

7.35,659

7.75,660

7.48,661

9.27,662

19.13,663

9.64,664

9.85,665

8.06,666

9.90,667

8.94,668

7.94,669

9.85,670

10.91,671

8.19,672

9.70,673

11.40,674

9.80,675

7.81,676

7.68,677

9.59,678

9.06,679

10.20,680

9.90,681

7.94,682

8.25,683

8.19,684

14.35,685

11.66,686

9.33,687

9.54,688

8.77,689

7.81,690

7.68,691

7.87,692

7.55,693

7.68,694

7.75,695

7.87,696

8.25,697

7.87,698

7.48,699

8.49,700

7.94,701

7.87,702

7.62,703

8.25,704

7.62,705

7.87,706

7.75,707

7.68,708
