Saturday night, Sept. 13, 2014, 8-?am

8.25,1,------1 seconds------

8.60,2

9.43,3

8.25,4

8.19,5

8.25,6

8.25,7

8.31,8

8.49,9

8.77,10

8.60,11,------13 seconds------

8.66,12

8.72,13

8.77,14

8.94,15

8.89,16

9.00,17

9.90,18

9.59,19

9.22,20

9.11,21,------24 seconds------

9.22,22

9.80,23

9.17,24

9.17,25

9.11,26

8.94,27

8.77,28

9.11,29

9.17,30

9.06,31,------36 seconds------

9.17,32

8.89,33

8.83,34

9.06,35

8.94,36

8.77,37

9.06,38

9.11,39

15.94,40

9.22,41,------47 seconds------

24.54,42

9.00,43

8.83,44

8.89,45

9.27,46

9.06,47

8.83,48

8.83,49

9.80,50

9.54,51,------59 seconds------

8.43,52

8.31,53

8.25,54

8.83,55

8.31,56

8.31,57

15.23,58

9.64,59

8.31,60

14.76,61,------70 seconds------

8.66,62

8.72,63

8.43,64

8.43,65

8.54,66

8.72,67

8.89,68

8.83,69

8.72,70

9.54,71,------82 seconds------

11.27,72

8.94,73

9.06,74

8.37,75

8.37,76

8.31,77

10.58,78

8.49,79

8.31,80

8.31,81,------93 seconds------

8.37,82

8.77,83

8.31,84

8.31,85

8.31,86

8.54,87

8.54,88

9.06,89

9.06,90

19.10,91,------105 seconds------

8.43,92

8.37,93

9.75,94

8.94,95

9.59,96

8.31,97

10.49,98

8.83,99

8.49,100

8.37,101,------117 seconds------

10.00,102

8.43,103

8.31,104

8.43,105

35.54,106

8.31,107

8.54,108

8.66,109

8.54,110

8.49,111,------128 seconds------

8.49,112

8.49,113

8.49,114

8.49,115

10.34,116

8.54,117

9.00,118

36.44,119

8.43,120

8.60,121,------140 seconds------

13.11,122

38.95,123

9.85,124

9.11,125

9.43,126

9.38,127

8.54,128

9.75,129

9.00,130

8.72,131,------151 seconds------

8.25,132

10.15,133

8.60,134

8.66,135

8.43,136

8.25,137

8.25,138

8.54,139

8.66,140

8.60,141,------163 seconds------

8.25,142

8.49,143

8.25,144

9.00,145

9.85,146

8.60,147

8.66,148

9.11,149

14.11,150

9.95,151,------174 seconds------

10.00,152

9.00,153

8.89,154

12.17,155

9.17,156

8.66,157

8.66,158

8.60,159

8.54,160

9.80,161,------186 seconds------

8.25,162

8.25,163

8.31,164

8.54,165

10.95,166

9.95,167

10.54,168

9.43,169

13.67,170

8.37,171,------197 seconds------

8.49,172

8.49,173

8.25,174

8.25,175

8.19,176

8.31,177

8.31,178

8.25,179

8.25,180

8.31,181,------209 seconds------

8.54,182

8.43,183

8.25,184

8.31,185

8.43,186

8.66,187

9.54,188

8.66,189

8.66,190

9.85,191,------220 seconds------

8.83,192

8.94,193

8.49,194

8.66,195

8.54,196

9.49,197

9.85,198

8.72,199

9.17,200

8.89,201,------232 seconds------

13.67,202

9.11,203

9.70,204

15.33,205

11.49,206

9.54,207

8.66,208

8.49,209

8.77,210

8.43,211,------243 seconds------

8.66,212

8.89,213

15.84,214

11.40,215

32.23,216

15.00,217

9.59,218

8.54,219

9.59,220

8.37,221,------255 seconds------

8.25,222

8.31,223

8.54,224

8.66,225

8.31,226

8.19,227

8.19,228

8.37,229

8.19,230

8.25,231,------267 seconds------

9.22,232

8.25,233

17.52,234

8.31,235

8.89,236

8.60,237

8.43,238

8.19,239

8.37,240

8.77,241,------278 seconds------

8.49,242

8.31,243

8.89,244

8.25,245

8.19,246

8.25,247

10.00,248

9.59,249

8.49,250

8.37,251,------290 seconds------

8.89,252

15.78,253

8.89,254

9.90,255

9.70,256

9.33,257

9.17,258

10.58,259

9.54,260

8.19,261,------301 seconds------

10.30,262

9.06,263

9.27,264

11.31,265

9.11,266

8.49,267

8.19,268

9.06,269

8.83,270

8.43,271,------313 seconds------

8.49,272

8.37,273

10.58,274

9.06,275

8.94,276

9.22,277

12.61,278

9.70,279

8.94,280

9.43,281,------324 seconds------

10.77,282

8.43,283

9.75,284

9.49,285

9.95,286

8.83,287

8.43,288

8.60,289

8.54,290

8.31,291,------336 seconds------

8.77,292

8.60,293

8.37,294

8.37,295

8.83,296

9.17,297

10.34,298

19.70,299

11.00,300

8.49,301,------347 seconds------

9.33,302

9.70,303

10.10,304

8.31,305

8.19,306

8.72,307

8.54,308

8.54,309

9.06,310

8.66,311,------359 seconds------

8.72,312

8.31,313

8.25,314

8.19,315

8.31,316

8.25,317

8.19,318

8.25,319

8.31,320

8.89,321,------370 seconds------

8.31,322

10.72,323

9.70,324

8.37,325

8.25,326

8.31,327

8.25,328

8.31,329

8.19,330

8.19,331,------382 seconds------

8.19,332

8.12,333

8.72,334

8.54,335

9.11,336

8.25,337

12.85,338

9.70,339

8.31,340

8.25,341,------393 seconds------

8.66,342

8.54,343

8.49,344

8.37,345

8.77,346

8.25,347

8.19,348

8.19,349

8.19,350

8.25,351,------405 seconds------

8.25,352

8.25,353

8.12,354

8.19,355

8.19,356

8.12,357

8.12,358

8.37,359

8.49,360

8.37,361,------417 seconds------

8.19,362

8.19,363

8.19,364

8.12,365

8.12,366

8.12,367

8.12,368

8.19,369

8.49,370

8.31,371,------428 seconds------

8.19,372

8.19,373

8.19,374

8.12,375

8.12,376

8.12,377

8.19,378

8.19,379

8.12,380

8.12,381,------440 seconds------

8.12,382

8.12,383

8.19,384

8.12,385

8.12,386

8.12,387

8.12,388

8.12,389

8.12,390

8.12,391,------451 seconds------

8.19,392

8.12,393

8.12,394

8.12,395

8.12,396

8.12,397

8.12,398

8.12,399

8.12,400

8.12,401,------463 seconds------

8.06,402

8.12,403

8.12,404

8.12,405

8.12,406

8.12,407

8.12,408

8.12,409

8.12,410

8.12,411,------474 seconds------

8.12,412

8.12,413

8.12,414

8.12,415

8.12,416

8.12,417

8.19,418

8.25,419

8.12,420

8.12,421,------486 seconds------

8.12,422

8.12,423

8.12,424

8.12,425

8.06,426

8.12,427

8.12,428

8.12,429

8.12,430

8.19,431,------497 seconds------

8.12,432

8.06,433

8.12,434

8.06,435

8.12,436

8.12,437

8.12,438

8.12,439

8.12,440

8.12,441,------509 seconds------

8.06,442

8.06,443

8.06,444

8.12,445

8.06,446

8.12,447

8.12,448

8.06,449

8.06,450

8.06,451,------520 seconds------

8.06,452

8.06,453

8.12,454

8.12,455

8.06,456

8.06,457

8.06,458

8.06,459

8.06,460

8.06,461,------532 seconds------

8.06,462

8.06,463

8.06,464

8.06,465

8.06,466

8.06,467

8.06,468

8.06,469

8.12,470

8.06,471,------543 seconds------

8.06,472

8.06,473

8.06,474

8.06,475

8.06,476

8.06,477

8.00,478

8.06,479

8.06,480

8.06,481,------555 seconds------

8.06,482

8.06,483

8.00,484

8.12,485

8.31,486

8.12,487

8.06,488

8.06,489

8.06,490

8.00,491,------567 seconds------

8.00,492

8.00,493

8.00,494

8.00,495

8.00,496

8.00,497

8.00,498

8.00,499

8.00,500

8.00,501,------578 seconds------

8.00,502

8.00,503

8.00,504

8.00,505

8.00,506

8.19,507

8.06,508

8.06,509

8.00,510

8.00,511,------590 seconds------

8.06,512

8.12,513

8.54,514

8.60,515

8.12,516

8.00,517

8.00,518

8.12,519

8.00,520

7.94,521,------601 seconds------

8.00,522

8.12,523

8.00,524

7.94,525

8.00,526

8.00,527

7.94,528

7.94,529

7.94,530

7.94,531,------613 seconds------

8.00,532

7.94,533

7.94,534

8.00,535

8.43,536

8.00,537

9.27,538

8.00,539

7.94,540

8.25,541,------624 seconds------

7.94,542

7.94,543

7.87,544

7.94,545

7.87,546

10.54,547

8.19,548

8.12,549

8.12,550

8.06,551,------636 seconds------

9.00,552

7.94,553

7.87,554

7.94,555

7.87,556

18.19,557

7.87,558

7.87,559

7.81,560

7.87,561,------647 seconds------

7.87,562

8.25,563

7.94,564

7.87,565

7.87,566

7.81,567

7.81,568

7.81,569

7.81,570

7.81,571,------659 seconds------

32.11,572

15.26,573

8.06,574

7.87,575

7.81,576

7.75,577

7.81,578

7.75,579

7.75,580

7.75,581,------670 seconds------

7.75,582

7.75,583

7.75,584

7.75,585

7.75,586

7.81,587

7.75,588

7.75,589

7.75,590

7.75,591,------682 seconds------

7.68,592

7.68,593

7.68,594

7.68,595

7.68,596

7.68,597

7.62,598

7.68,599

7.62,600

7.62,601,------693 seconds------

7.62,602

7.62,603

7.62,604

7.62,605

7.62,606

7.62,607

7.62,608

7.55,609

7.62,610

7.62,611,------705 seconds------

7.55,612

7.55,613

7.62,614

7.55,615

7.55,616

7.55,617

7.55,618

7.48,619

7.48,620

7.48,621,------717 seconds------

7.48,622

7.48,623

7.48,624

7.48,625

7.55,626

7.48,627

7.48,628

7.48,629

7.42,630

7.42,631,------728 seconds------

7.42,632

7.42,633

7.42,634

7.42,635

7.35,636

7.35,637

7.35,638

7.35,639

7.35,640

7.35,641,------740 seconds------

